Student Number;ABV 320 (S2);BAN 313 (S1);BER 310 (S1);BES 220 (R) (S2);BES 220 (S2);BFB 320 (S2);BID 320 (S2);BJJ 210 (S1);BLK 320 (S2);BOB 310 (S1);BOZ 312 (S1);BPZ 220 (S2);BSS 310 (S1);BUY 321 (S2);CHM 171 (R) (S1);CHM 171 (S1);CHM 172 (R) (S2);CHM 172 (S2);CHM 181 (S2);CHM 215 (S1);CHM 226 (S2);CIL 111 (S1);CIL 121 (S2);CIR 113 (S1);CIR 123 (S2);CIR 211 (S1);CIR 310 (S1);CJJ 210 (S1);CKN 321 (S2);CLB 321 (S2);CMO 310 (S1);COP 311 (S1);COS 131 (S1);CPA 310 (S1);CPN 321 (S2);CTD 223 (S2);EBB 320 (S2);EBN 111 (R) (S1);EBN 111 (S1);EBN 122 (R) (S2);EBN 122 (S2);EIR 211 (S1);EIR 221 (R) (S2);EIR 221 (S2);EJJ 210 (S1);EKN 110 (S1);EKN 120 (S2);ELI 220 (S2);ELO 320 (S2);EMK 310 (S1);EMR 100 (Y);EMS 310 (S1);EMZ 310 (S1);EMZ 320 (S2);ENE 310 (S1);ERS 220 (S2);ESC 320 (S2);FBS 110 (S1);FSK 116 (S1);FSK 176 (S2);GLY 155 (S1);GLY 161 (Q3);GLY 254 (Q2);GMI 210 (S1);JCP 203 (Y);JNV 100 (Y);JPO 110 (S1);JPO 111 (S1);JPO 112 (S1);JPO 113 (S1);JPO 116 (S1);JPO 120 (S2);JPO 122 (S2);JPO 123 (S2);JPO 125 (S2);JPO 126 (S2);JPO 152 (S1);JPO 161 (S2);MGC 110 (R) (S1);MGC 110 (S1);MIA 320 (S2);MJJ 210 (S1);MKM 321 (S2);MOW 217 (S1);MOW 227 (S2);MOW 312 (S1);MOW 323 (S2);MPR 213 (R) (S1);MPR 213 (S1);MSD 210 (R) (S1);MSD 210 (S1);MSY 310 (S1);MTV 310 (S1);MTX 221 (R) (S2);MTX 221 (S2);MTX 311 (S1);MVR 320 (S2);MVS 311 (S1);NJJ 210 (S1);NMC 113 (R) (S1);NMC 113 (S1);NMC 123 (R) (S2);NMC 123 (S2);NMP 310 (S1);NPT 220 (S2);PJJ 210 (S1);SBM 321 (S2);SBZ 221 (S2);SGM 210 (S1);SGM 221 (S2);SGM 311 (S1);SGM 323 (S2);SHC 310 (S1);SHC 321 (S2);SIB 310 (S1);SIE 310 (S1);SIN 223 (S2);SIN 311 (S1);SIN 323 (S2);SIN 324 (S2);SJJ 210 (S1);SNV 111 (S1);SNV 121 (S2);STK 110 (S1);SUR 210 (S1);SUR 220 (S2);SVC 323 (S2);SWK 122 (R) (S1);SWK 122 (R) (S2);SWK 122 (S1);SWK 122 (S2);SWK 210 (R) (S1);SWK 210 (S1);WTW 158 (R) (S1);WTW 158 (S1);WTW 161 (R) (S2);WTW 161 (S2);WTW 168 (R) (S2);WTW 168 (S2);WTW 238 (R) (S2);WTW 238 (S2);WTW 256 (R) (S1);WTW 256 (S1);WTW 258 (R) (S1);WTW 258 (S1);WTW 263 (R) (S2);WTW 263 (S2);Target
11209489;999.0;999.0;999.0;999.0;57.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;69.0;999.0;999.0;999.0;999.0;69.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;68.0;999.0;999.0;999.0;999.0;64.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;54.0;999.0;999.0;999.0;999.0;999.0;91.0;999.0;58.0;999.0;81.0;55.0;71.0;55.0;999.0;57.0;68.0;81.0;67.0;82.0;999.0;52.0;63.0;65.0;59.0;60.0;72.0;46.0;65.0;999.0;51.0;999.0;71.0;64.0;62.0;999.0;75.0;77.0;68.0;999.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;80.0;999.0;999.0;999.0;75.0;999.0;57.0;999.0;71.0;999.0;82.0;999.0;75.0;999.0;60.0;999.0;70.0;Graduated_1
11209675;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;26.0;999.0;999.0;999.0;999.0;999.0;66.0;75.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;32.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;64.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;66.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;50.0;999.0;34.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
11210215;999.0;999.0;999.0;999.0;54.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;60.0;999.0;999.0;50.0;999.0;999.0;30.0;26.0;54.0;67.0;72.0;47.0;66.0;65.0;59.0;61.0;0.0;64.0;0.0;58.0;999.0;50.0;58.0;33.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;87.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;68.0;999.0;999.0;999.0;999.0;999.0;999.0;56.0;38.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;61.0;64.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;64.0;50.0;40.0;999.0;58.0;64.0;37.0;999.0;50.0;999.0;50.0;64.0;48.0;50.0;45.0;999.0;56.0;Graduated_3
11210712;999.0;999.0;63.0;999.0;56.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;65.0;999.0;999.0;64.0;999.0;999.0;69.0;55.0;65.0;84.0;88.0;71.0;71.0;61.0;56.0;66.0;0.0;66.0;999.0;54.0;999.0;50.0;50.0;41.0;999.0;999.0;999.0;999.0;58.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;82.0;64.0;999.0;999.0;999.0;999.0;999.0;89.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;58.0;73.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;60.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;84.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;76.0;999.0;69.0;999.0;72.0;999.0;50.0;999.0;52.0;75.0;40.0;999.0;50.0;999.0;61.0;Graduated_2
11210720;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;32.0;28.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;50.0;37.0;999.0;999.0;999.0;26.0;58.0;53.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;0.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
11210878;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;51.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;55.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;51.0;999.0;999.0;999.0;999.0;81.0;999.0;57.0;58.0;59.0;52.0;64.0;61.0;50.0;54.0;50.0;71.0;999.0;999.0;999.0;66.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;56.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;46.0;69.0;59.0;71.0;53.0;47.0;50.0;44.0;51.0;58.0;50.0;50.0;40.0;33.0;56.0;999.0;999.0;999.0;53.0;999.0;40.0;999.0;50.0;999.0;42.0;999.0;50.0;72.0;41.0;999.0;50.0;999.0;53.0;999.0;55.0;999.0;50.0;999.0;50.0;59.0;44.0;Active (BEng)
11211114;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;23.0;38.0;999.0;999.0;999.0;999.0;999.0;50.0;75.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;37.0;999.0;44.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;43.0;999.0;999.0;999.0;999.0;82.0;39.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;43.0;35.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;36.0;32.0;999.0;999.0;999.0;999.0;33.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;30.0;999.0;999.0;999.0;999.0;36.0;999.0;999.0;999.0;50.0;999.0;50.0;999.0;50.0;0.0;46.0;50.0;41.0;52.0;40.0;999.0;999.0;Discontinued
11211271;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;70.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;62.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;59.0;999.0;999.0;999.0;999.0;80.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;51.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;48.0;54.0;53.0;57.0;44.0;0.0;51.0;0.0;50.0;0.0;40.0;0.0;999.0;999.0;71.0;50.0;66.0;999.0;39.0;999.0;29.0;999.0;999.0;999.0;50.0;999.0;50.0;999.0;55.0;999.0;54.0;999.0;57.0;999.0;51.0;999.0;50.0;999.0;50.0;999.0;54.0;Active (BEng)
11211319;999.0;999.0;999.0;66.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;61.0;999.0;999.0;999.0;999.0;51.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;53.0;999.0;999.0;999.0;999.0;999.0;92.0;999.0;67.0;999.0;62.0;73.0;64.0;56.0;999.0;61.0;66.0;66.0;79.0;71.0;999.0;68.0;68.0;64.0;50.0;53.0;65.0;69.0;70.0;57.0;47.0;999.0;51.0;56.0;50.0;999.0;50.0;69.0;60.0;999.0;999.0;999.0;999.0;56.0;46.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;60.0;999.0;56.0;999.0;50.0;999.0;50.0;999.0;50.0;999.0;50.0;999.0;57.0;Graduated_1
11211424;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;45.0;0.0;999.0;999.0;999.0;0.0;37.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;37.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
11211602;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;72.0;66.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;36.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;47.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
11211769;999.0;999.0;999.0;53.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;56.0;999.0;55.0;18.0;999.0;38.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;56.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;52.0;999.0;999.0;999.0;999.0;999.0;98.0;999.0;64.0;999.0;57.0;50.0;72.0;65.0;999.0;54.0;64.0;83.0;66.0;56.0;999.0;56.0;58.0;64.0;50.0;35.0;58.0;50.0;36.0;54.0;30.0;61.0;44.0;61.0;50.0;999.0;52.0;38.0;51.0;999.0;999.0;999.0;999.0;70.0;43.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;64.0;46.0;78.0;41.0;57.0;30.0;64.0;44.0;61.0;43.0;999.0;50.0;999.0;50.0;Active (BEng)
11212340;999.0;999.0;999.0;999.0;60.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;76.0;999.0;999.0;999.0;999.0;58.0;999.0;999.0;999.0;999.0;79.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;54.0;999.0;999.0;999.0;999.0;62.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;72.0;999.0;999.0;999.0;999.0;999.0;78.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;63.0;74.0;73.0;60.0;74.0;59.0;70.0;999.0;65.0;999.0;69.0;85.0;71.0;999.0;68.0;87.0;66.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;79.0;51.0;999.0;999.0;999.0;999.0;56.0;999.0;999.0;43.0;999.0;999.0;999.0;70.0;999.0;73.0;999.0;59.0;999.0;78.0;999.0;60.0;999.0;67.0;999.0;64.0;Graduated_1
11212366;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;57.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;78.0;999.0;999.0;999.0;0.0;999.0;69.0;999.0;999.0;999.0;999.0;59.0;73.0;999.0;999.0;59.0;999.0;72.0;78.0;999.0;999.0;999.0;54.0;76.0;999.0;999.0;999.0;60.0;999.0;999.0;999.0;999.0;93.0;999.0;63.0;999.0;72.0;999.0;63.0;71.0;65.0;999.0;999.0;62.0;999.0;999.0;999.0;999.0;71.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;58.0;999.0;57.0;999.0;52.0;999.0;68.0;999.0;67.0;75.0;31.0;999.0;50.0;Graduated_1
11212455;999.0;999.0;999.0;999.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;64.0;999.0;999.0;999.0;999.0;51.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;73.0;999.0;999.0;999.0;999.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;55.0;999.0;999.0;999.0;999.0;999.0;96.0;999.0;60.0;999.0;75.0;64.0;72.0;67.0;999.0;60.0;68.0;79.0;73.0;71.0;999.0;69.0;74.0;75.0;67.0;63.0;74.0;61.0;66.0;999.0;54.0;999.0;58.0;79.0;63.0;999.0;55.0;79.0;68.0;999.0;999.0;999.0;999.0;58.0;41.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;70.0;999.0;999.0;999.0;67.0;999.0;64.0;999.0;66.0;999.0;63.0;999.0;71.0;999.0;56.0;999.0;58.0;Graduated_1
11212617;999.0;999.0;999.0;56.0;42.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;60.0;999.0;999.0;999.0;999.0;55.0;999.0;999.0;999.0;70.0;70.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;73.0;999.0;999.0;999.0;999.0;66.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;63.0;999.0;999.0;999.0;999.0;999.0;72.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;72.0;69.0;72.0;56.0;67.0;57.0;61.0;56.0;62.0;36.0;999.0;58.0;67.0;61.0;999.0;67.0;69.0;61.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;53.0;999.0;999.0;999.0;69.0;999.0;66.0;999.0;61.0;999.0;62.0;999.0;60.0;999.0;62.0;999.0;57.0;Graduated_0
11212765;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;66.0;999.0;999.0;999.0;33.0;999.0;50.0;999.0;999.0;40.0;999.0;59.0;73.0;999.0;999.0;50.0;999.0;65.0;74.0;999.0;999.0;999.0;50.0;70.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;96.0;999.0;62.0;999.0;62.0;999.0;72.0;69.0;56.0;999.0;999.0;73.0;999.0;999.0;999.0;999.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;55.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;57.0;999.0;52.0;999.0;50.0;999.0;50.0;999.0;65.0;68.0;33.0;999.0;50.0;Graduated_3
11213176;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;53.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;54.0;999.0;999.0;999.0;68.0;51.0;999.0;999.0;45.0;50.0;77.0;60.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;53.0;68.0;0.0;58.0;40.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
11213303;999.0;999.0;999.0;999.0;50.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;61.0;999.0;999.0;999.0;999.0;64.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;62.0;66.0;58.0;999.0;96.0;999.0;50.0;999.0;72.0;61.0;57.0;59.0;999.0;63.0;80.0;76.0;51.0;79.0;999.0;52.0;64.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;57.0;999.0;50.0;999.0;57.0;999.0;999.0;999.0;999.0;999.0;50.0;999.0;33.0;58.0;999.0;63.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;75.0;999.0;999.0;999.0;999.0;58.0;54.0;34.0;999.0;51.0;999.0;71.0;999.0;61.0;999.0;57.0;999.0;52.0;999.0;62.0;999.0;52.0;Graduated_1
11213842;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;26.0;0.0;999.0;999.0;999.0;999.0;71.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;24.0;20.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;65.0;999.0;999.0;999.0;999.0;999.0;86.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;59.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;61.0;67.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;64.0;33.0;41.0;0.0;999.0;37.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;Discontinued
